"torus","RMNJ"
"64AF0","R1F-M0-N07-J28"
"64AF1","R1F-M0-N07-J27"
"64B00","R1E-M0-N05-J29"
"64B01","R1E-M0-N05-J26"
"64B10","R1E-M0-N05-J17"
"64B11","R1E-M0-N05-J22"
"64B20","R1E-M0-N07-J17"
"64B21","R1E-M0-N07-J22"
"64B30","R1E-M0-N07-J29"
"64B31","R1E-M0-N07-J26"
"64B40","R1E-M1-N05-J29"
"64B41","R1E-M1-N05-J26"
"64B50","R1E-M1-N05-J17"
"64B51","R1E-M1-N05-J22"
"64B60","R1E-M1-N07-J17"
"64B61","R1E-M1-N07-J22"
"64B70","R1E-M1-N07-J29"
"64B71","R1E-M1-N07-J26"
"64B80","R1F-M1-N05-J29"
"64B81","R1F-M1-N05-J26"
"64B90","R1F-M1-N05-J17"
"64B91","R1F-M1-N05-J22"
"64BA0","R1F-M1-N07-J17"
"64BA1","R1F-M1-N07-J22"
"64BB0","R1F-M1-N07-J29"
"64BB1","R1F-M1-N07-J26"
"64BC0","R1F-M0-N05-J29"
"64BC1","R1F-M0-N05-J26"
"64BD0","R1F-M0-N05-J17"
"64BD1","R1F-M0-N05-J22"
"64BE0","R1F-M0-N07-J17"
"64BE1","R1F-M0-N07-J22"
"64BF0","R1F-M0-N07-J29"
"64BF1","R1F-M0-N07-J26"
"64C00","R1A-M0-N04-J29"
"64C01","R1A-M0-N04-J26"
"64C10","R1A-M0-N04-J17"
"64C11","R1A-M0-N04-J22"
"64C20","R1A-M0-N06-J17"
"64C21","R1A-M0-N06-J22"
"64C30","R1A-M0-N06-J29"
"64C31","R1A-M0-N06-J26"
"64C40","R1A-M1-N04-J29"
"64C41","R1A-M1-N04-J26"
"64C50","R1A-M1-N04-J17"
"64C51","R1A-M1-N04-J22"
"64C60","R1A-M1-N06-J17"
"64C61","R1A-M1-N06-J22"
"64C70","R1A-M1-N06-J29"
"64C71","R1A-M1-N06-J26"
"64C80","R1B-M1-N04-J29"
"64C81","R1B-M1-N04-J26"
"64C90","R1B-M1-N04-J17"
"64C91","R1B-M1-N04-J22"
"64CA0","R1B-M1-N06-J17"
"64CA1","R1B-M1-N06-J22"
"64CB0","R1B-M1-N06-J29"
"64CB1","R1B-M1-N06-J26"
"64CC0","R1B-M0-N04-J29"
"64CC1","R1B-M0-N04-J26"
"64CD0","R1B-M0-N04-J17"
"64CD1","R1B-M0-N04-J22"
"64CE0","R1B-M0-N06-J17"
"64CE1","R1B-M0-N06-J22"
"64CF0","R1B-M0-N06-J29"
"64CF1","R1B-M0-N06-J26"
"64D00","R1A-M0-N04-J28"
"64D01","R1A-M0-N04-J27"
"64D10","R1A-M0-N04-J16"
"64D11","R1A-M0-N04-J23"
"64D20","R1A-M0-N06-J16"
"64D21","R1A-M0-N06-J23"
"64D30","R1A-M0-N06-J28"
"64D31","R1A-M0-N06-J27"
"64D40","R1A-M1-N04-J28"
"64D41","R1A-M1-N04-J27"
"64D50","R1A-M1-N04-J16"
"64D51","R1A-M1-N04-J23"
"64D60","R1A-M1-N06-J16"
"64D61","R1A-M1-N06-J23"
"64D70","R1A-M1-N06-J28"
"64D71","R1A-M1-N06-J27"
"64D80","R1B-M1-N04-J28"
"64D81","R1B-M1-N04-J27"
"64D90","R1B-M1-N04-J16"
"64D91","R1B-M1-N04-J23"
"64DA0","R1B-M1-N06-J16"
"64DA1","R1B-M1-N06-J23"
"64DB0","R1B-M1-N06-J28"
"64DB1","R1B-M1-N06-J27"
"64DC0","R1B-M0-N04-J28"
"64DC1","R1B-M0-N04-J27"
"64DD0","R1B-M0-N04-J16"
"64DD1","R1B-M0-N04-J23"
"64DE0","R1B-M0-N06-J16"
"64DE1","R1B-M0-N06-J23"
"64DF0","R1B-M0-N06-J28"
"64DF1","R1B-M0-N06-J27"
"64E00","R1A-M0-N05-J28"
"64E01","R1A-M0-N05-J27"
"64E10","R1A-M0-N05-J16"
"64E11","R1A-M0-N05-J23"
"64E20","R1A-M0-N07-J16"
"64E21","R1A-M0-N07-J23"
"64E30","R1A-M0-N07-J28"
"64E31","R1A-M0-N07-J27"
"64E40","R1A-M1-N05-J28"
"64E41","R1A-M1-N05-J27"
"64E50","R1A-M1-N05-J16"
"64E51","R1A-M1-N05-J23"
"64E60","R1A-M1-N07-J16"
"64E61","R1A-M1-N07-J23"
"64E70","R1A-M1-N07-J28"
"64E71","R1A-M1-N07-J27"
"64E80","R1B-M1-N05-J28"
"64E81","R1B-M1-N05-J27"
"64E90","R1B-M1-N05-J16"
"64E91","R1B-M1-N05-J23"
"64EA0","R1B-M1-N07-J16"
"64EA1","R1B-M1-N07-J23"
"64EB0","R1B-M1-N07-J28"
"64EB1","R1B-M1-N07-J27"
"64EC0","R1B-M0-N05-J28"
"64EC1","R1B-M0-N05-J27"
"64ED0","R1B-M0-N05-J16"
"64ED1","R1B-M0-N05-J23"
"64EE0","R1B-M0-N07-J16"
"64EE1","R1B-M0-N07-J23"
"64EF0","R1B-M0-N07-J28"
"64EF1","R1B-M0-N07-J27"
"64F00","R1A-M0-N05-J29"
"64F01","R1A-M0-N05-J26"
"64F10","R1A-M0-N05-J17"
"64F11","R1A-M0-N05-J22"
"64F20","R1A-M0-N07-J17"
"64F21","R1A-M0-N07-J22"
"64F30","R1A-M0-N07-J29"
"64F31","R1A-M0-N07-J26"
"64F40","R1A-M1-N05-J29"
"64F41","R1A-M1-N05-J26"
"64F50","R1A-M1-N05-J17"
"64F51","R1A-M1-N05-J22"
"64F60","R1A-M1-N07-J17"
"64F61","R1A-M1-N07-J22"
"64F70","R1A-M1-N07-J29"
"64F71","R1A-M1-N07-J26"
"64F80","R1B-M1-N05-J29"
"64F81","R1B-M1-N05-J26"
"64F90","R1B-M1-N05-J17"
"64F91","R1B-M1-N05-J22"
"64FA0","R1B-M1-N07-J17"
"64FA1","R1B-M1-N07-J22"
"64FB0","R1B-M1-N07-J29"
"64FB1","R1B-M1-N07-J26"
"64FC0","R1B-M0-N05-J29"
"64FC1","R1B-M0-N05-J26"
"64FD0","R1B-M0-N05-J17"
"64FD1","R1B-M0-N05-J22"
"64FE0","R1B-M0-N07-J17"
"64FE1","R1B-M0-N07-J22"
"64FF0","R1B-M0-N07-J29"
"64FF1","R1B-M0-N07-J26"
"65000","R18-M0-N04-J30"
"65001","R18-M0-N04-J25"
"65010","R18-M0-N04-J18"
"65011","R18-M0-N04-J21"
"65020","R18-M0-N06-J18"
"65021","R18-M0-N06-J21"
"65030","R18-M0-N06-J30"
"65031","R18-M0-N06-J25"
"65040","R18-M1-N04-J30"
"65041","R18-M1-N04-J25"
"65050","R18-M1-N04-J18"
"65051","R18-M1-N04-J21"
"65060","R18-M1-N06-J18"
"65061","R18-M1-N06-J21"
"65070","R18-M1-N06-J30"
"65071","R18-M1-N06-J25"
"65080","R19-M1-N04-J30"
"65081","R19-M1-N04-J25"
"65090","R19-M1-N04-J18"
"65091","R19-M1-N04-J21"
"650A0","R19-M1-N06-J18"
"650A1","R19-M1-N06-J21"
"650B0","R19-M1-N06-J30"
"650B1","R19-M1-N06-J25"
"650C0","R19-M0-N04-J30"
"650C1","R19-M0-N04-J25"
"650D0","R19-M0-N04-J18"
"650D1","R19-M0-N04-J21"
"650E0","R19-M0-N06-J18"
"650E1","R19-M0-N06-J21"
"650F0","R19-M0-N06-J30"
"650F1","R19-M0-N06-J25"
"65100","R18-M0-N04-J31"
"65101","R18-M0-N04-J24"
"65110","R18-M0-N04-J19"
"65111","R18-M0-N04-J20"
"65120","R18-M0-N06-J19"
"65121","R18-M0-N06-J20"
"65130","R18-M0-N06-J31"
"65131","R18-M0-N06-J24"
"65140","R18-M1-N04-J31"
"65141","R18-M1-N04-J24"
"65150","R18-M1-N04-J19"
"65151","R18-M1-N04-J20"
"65160","R18-M1-N06-J19"
"65161","R18-M1-N06-J20"
"65170","R18-M1-N06-J31"
"65171","R18-M1-N06-J24"
"65180","R19-M1-N04-J31"
"65181","R19-M1-N04-J24"
"65190","R19-M1-N04-J19"
"65191","R19-M1-N04-J20"
"651A0","R19-M1-N06-J19"
"651A1","R19-M1-N06-J20"
"651B0","R19-M1-N06-J31"
"651B1","R19-M1-N06-J24"
"651C0","R19-M0-N04-J31"
"651C1","R19-M0-N04-J24"
"651D0","R19-M0-N04-J19"
"651D1","R19-M0-N04-J20"
"651E0","R19-M0-N06-J19"
"651E1","R19-M0-N06-J20"
"651F0","R19-M0-N06-J31"
"651F1","R19-M0-N06-J24"
"65200","R18-M0-N05-J31"
"65201","R18-M0-N05-J24"
"65210","R18-M0-N05-J19"
"65211","R18-M0-N05-J20"
"65220","R18-M0-N07-J19"
"65221","R18-M0-N07-J20"
"65230","R18-M0-N07-J31"
"65231","R18-M0-N07-J24"
"65240","R18-M1-N05-J31"
"65241","R18-M1-N05-J24"
"65250","R18-M1-N05-J19"
"65251","R18-M1-N05-J20"
"65260","R18-M1-N07-J19"
"65261","R18-M1-N07-J20"
"65270","R18-M1-N07-J31"
"65271","R18-M1-N07-J24"
"65280","R19-M1-N05-J31"
"65281","R19-M1-N05-J24"
"65290","R19-M1-N05-J19"
"65291","R19-M1-N05-J20"
"652A0","R19-M1-N07-J19"
"652A1","R19-M1-N07-J20"
"652B0","R19-M1-N07-J31"
"652B1","R19-M1-N07-J24"
"652C0","R19-M0-N05-J31"
"652C1","R19-M0-N05-J24"
"652D0","R19-M0-N05-J19"
"652D1","R19-M0-N05-J20"
"652E0","R19-M0-N07-J19"
"652E1","R19-M0-N07-J20"
"652F0","R19-M0-N07-J31"
"652F1","R19-M0-N07-J24"
"65300","R18-M0-N05-J30"
"65301","R18-M0-N05-J25"
"65310","R18-M0-N05-J18"
"65311","R18-M0-N05-J21"
"65320","R18-M0-N07-J18"
"65321","R18-M0-N07-J21"
"65330","R18-M0-N07-J30"
"65331","R18-M0-N07-J25"
"65340","R18-M1-N05-J30"
"65341","R18-M1-N05-J25"
"65350","R18-M1-N05-J18"
"65351","R18-M1-N05-J21"
"65360","R18-M1-N07-J18"
"65361","R18-M1-N07-J21"
"65370","R18-M1-N07-J30"
"65371","R18-M1-N07-J25"
"65380","R19-M1-N05-J30"
"65381","R19-M1-N05-J25"
"65390","R19-M1-N05-J18"
"65391","R19-M1-N05-J21"
"653A0","R19-M1-N07-J18"
"653A1","R19-M1-N07-J21"
"653B0","R19-M1-N07-J30"
"653B1","R19-M1-N07-J25"
"653C0","R19-M0-N05-J30"
"653C1","R19-M0-N05-J25"
"653D0","R19-M0-N05-J18"
"653D1","R19-M0-N05-J21"
"653E0","R19-M0-N07-J18"
"653E1","R19-M0-N07-J21"
"653F0","R19-M0-N07-J30"
"653F1","R19-M0-N07-J25"
"65400","R1C-M0-N04-J30"
"65401","R1C-M0-N04-J25"
"65410","R1C-M0-N04-J18"
"65411","R1C-M0-N04-J21"
"65420","R1C-M0-N06-J18"
"65421","R1C-M0-N06-J21"
"65430","R1C-M0-N06-J30"
"65431","R1C-M0-N06-J25"
"65440","R1C-M1-N04-J30"
"65441","R1C-M1-N04-J25"
"65450","R1C-M1-N04-J18"
"65451","R1C-M1-N04-J21"
"65460","R1C-M1-N06-J18"
"65461","R1C-M1-N06-J21"
"65470","R1C-M1-N06-J30"
"65471","R1C-M1-N06-J25"
"65480","R1D-M1-N04-J30"
"65481","R1D-M1-N04-J25"
"65490","R1D-M1-N04-J18"
"65491","R1D-M1-N04-J21"
"654A0","R1D-M1-N06-J18"
"654A1","R1D-M1-N06-J21"
"654B0","R1D-M1-N06-J30"
"654B1","R1D-M1-N06-J25"
"654C0","R1D-M0-N04-J30"
"654C1","R1D-M0-N04-J25"
"654D0","R1D-M0-N04-J18"
"654D1","R1D-M0-N04-J21"
"654E0","R1D-M0-N06-J18"
"654E1","R1D-M0-N06-J21"
"654F0","R1D-M0-N06-J30"
"654F1","R1D-M0-N06-J25"
"65500","R1C-M0-N04-J31"
"65501","R1C-M0-N04-J24"
"65510","R1C-M0-N04-J19"
"65511","R1C-M0-N04-J20"
"65520","R1C-M0-N06-J19"
"65521","R1C-M0-N06-J20"
"65530","R1C-M0-N06-J31"
"65531","R1C-M0-N06-J24"
"65540","R1C-M1-N04-J31"
"65541","R1C-M1-N04-J24"
"65550","R1C-M1-N04-J19"
"65551","R1C-M1-N04-J20"
"65560","R1C-M1-N06-J19"
"65561","R1C-M1-N06-J20"
"65570","R1C-M1-N06-J31"
"65571","R1C-M1-N06-J24"
"65580","R1D-M1-N04-J31"
"65581","R1D-M1-N04-J24"
"65590","R1D-M1-N04-J19"
"65591","R1D-M1-N04-J20"
"655A0","R1D-M1-N06-J19"
"655A1","R1D-M1-N06-J20"
"655B0","R1D-M1-N06-J31"
"655B1","R1D-M1-N06-J24"
"655C0","R1D-M0-N04-J31"
"655C1","R1D-M0-N04-J24"
"655D0","R1D-M0-N04-J19"
"655D1","R1D-M0-N04-J20"
"655E0","R1D-M0-N06-J19"
"655E1","R1D-M0-N06-J20"
"655F0","R1D-M0-N06-J31"
"655F1","R1D-M0-N06-J24"
"65600","R1C-M0-N05-J31"
"65601","R1C-M0-N05-J24"
"65610","R1C-M0-N05-J19"
"65611","R1C-M0-N05-J20"
"65620","R1C-M0-N07-J19"
"65621","R1C-M0-N07-J20"
"65630","R1C-M0-N07-J31"
"65631","R1C-M0-N07-J24"
"65640","R1C-M1-N05-J31"
"65641","R1C-M1-N05-J24"
"65650","R1C-M1-N05-J19"
"65651","R1C-M1-N05-J20"
"65660","R1C-M1-N07-J19"
"65661","R1C-M1-N07-J20"
"65670","R1C-M1-N07-J31"
"65671","R1C-M1-N07-J24"
"65680","R1D-M1-N05-J31"
"65681","R1D-M1-N05-J24"
"65690","R1D-M1-N05-J19"
"65691","R1D-M1-N05-J20"
"656A0","R1D-M1-N07-J19"
"656A1","R1D-M1-N07-J20"
"656B0","R1D-M1-N07-J31"
"656B1","R1D-M1-N07-J24"
"656C0","R1D-M0-N05-J31"
"656C1","R1D-M0-N05-J24"
"656D0","R1D-M0-N05-J19"
"656D1","R1D-M0-N05-J20"
"656E0","R1D-M0-N07-J19"
"656E1","R1D-M0-N07-J20"
"656F0","R1D-M0-N07-J31"
"656F1","R1D-M0-N07-J24"
"65700","R1C-M0-N05-J30"
"65701","R1C-M0-N05-J25"
"65710","R1C-M0-N05-J18"
"65711","R1C-M0-N05-J21"
"65720","R1C-M0-N07-J18"
"65721","R1C-M0-N07-J21"
"65730","R1C-M0-N07-J30"
"65731","R1C-M0-N07-J25"
"65740","R1C-M1-N05-J30"
"65741","R1C-M1-N05-J25"
"65750","R1C-M1-N05-J18"
"65751","R1C-M1-N05-J21"
"65760","R1C-M1-N07-J18"
"65761","R1C-M1-N07-J21"
"65770","R1C-M1-N07-J30"
"65771","R1C-M1-N07-J25"
"65780","R1D-M1-N05-J30"
"65781","R1D-M1-N05-J25"
"65790","R1D-M1-N05-J18"
"65791","R1D-M1-N05-J21"
"657A0","R1D-M1-N07-J18"
"657A1","R1D-M1-N07-J21"
"657B0","R1D-M1-N07-J30"
"657B1","R1D-M1-N07-J25"
"657C0","R1D-M0-N05-J30"
"657C1","R1D-M0-N05-J25"
"657D0","R1D-M0-N05-J18"
"657D1","R1D-M0-N05-J21"
"657E0","R1D-M0-N07-J18"
"657E1","R1D-M0-N07-J21"
"657F0","R1D-M0-N07-J30"
"657F1","R1D-M0-N07-J25"
"65800","R1E-M0-N04-J30"
"65801","R1E-M0-N04-J25"
"65810","R1E-M0-N04-J18"
"65811","R1E-M0-N04-J21"
"65820","R1E-M0-N06-J18"
"65821","R1E-M0-N06-J21"
"65830","R1E-M0-N06-J30"
"65831","R1E-M0-N06-J25"
"65840","R1E-M1-N04-J30"
"65841","R1E-M1-N04-J25"
"65850","R1E-M1-N04-J18"
"65851","R1E-M1-N04-J21"
"65860","R1E-M1-N06-J18"
"65861","R1E-M1-N06-J21"
"65870","R1E-M1-N06-J30"
"65871","R1E-M1-N06-J25"
"65880","R1F-M1-N04-J30"
"65881","R1F-M1-N04-J25"
"65890","R1F-M1-N04-J18"
"65891","R1F-M1-N04-J21"
"658A0","R1F-M1-N06-J18"
"658A1","R1F-M1-N06-J21"
"658B0","R1F-M1-N06-J30"
"658B1","R1F-M1-N06-J25"
"658C0","R1F-M0-N04-J30"
"658C1","R1F-M0-N04-J25"
"658D0","R1F-M0-N04-J18"
"658D1","R1F-M0-N04-J21"
"658E0","R1F-M0-N06-J18"
"658E1","R1F-M0-N06-J21"
"658F0","R1F-M0-N06-J30"
"658F1","R1F-M0-N06-J25"
"65900","R1E-M0-N04-J31"
"65901","R1E-M0-N04-J24"
"65910","R1E-M0-N04-J19"
"65911","R1E-M0-N04-J20"
"65920","R1E-M0-N06-J19"
"65921","R1E-M0-N06-J20"
"65930","R1E-M0-N06-J31"
"65931","R1E-M0-N06-J24"
"65940","R1E-M1-N04-J31"
"65941","R1E-M1-N04-J24"
"65950","R1E-M1-N04-J19"
"65951","R1E-M1-N04-J20"
"65960","R1E-M1-N06-J19"
"65961","R1E-M1-N06-J20"
"65970","R1E-M1-N06-J31"
"65971","R1E-M1-N06-J24"
"65980","R1F-M1-N04-J31"
"65981","R1F-M1-N04-J24"
"65990","R1F-M1-N04-J19"
"65991","R1F-M1-N04-J20"
"659A0","R1F-M1-N06-J19"
"659A1","R1F-M1-N06-J20"
"659B0","R1F-M1-N06-J31"
"659B1","R1F-M1-N06-J24"
"659C0","R1F-M0-N04-J31"
"659C1","R1F-M0-N04-J24"
"659D0","R1F-M0-N04-J19"
"659D1","R1F-M0-N04-J20"
"659E0","R1F-M0-N06-J19"
"659E1","R1F-M0-N06-J20"
"659F0","R1F-M0-N06-J31"
"659F1","R1F-M0-N06-J24"
"65A00","R1E-M0-N05-J31"
"65A01","R1E-M0-N05-J24"
"65A10","R1E-M0-N05-J19"
"65A11","R1E-M0-N05-J20"
"65A20","R1E-M0-N07-J19"
"65A21","R1E-M0-N07-J20"
"65A30","R1E-M0-N07-J31"
"65A31","R1E-M0-N07-J24"
"65A40","R1E-M1-N05-J31"
"65A41","R1E-M1-N05-J24"
"65A50","R1E-M1-N05-J19"
"65A51","R1E-M1-N05-J20"
"65A60","R1E-M1-N07-J19"
"65A61","R1E-M1-N07-J20"
"65A70","R1E-M1-N07-J31"
"65A71","R1E-M1-N07-J24"
"65A80","R1F-M1-N05-J31"
"65A81","R1F-M1-N05-J24"
"65A90","R1F-M1-N05-J19"
"65A91","R1F-M1-N05-J20"
"65AA0","R1F-M1-N07-J19"
"65AA1","R1F-M1-N07-J20"
"65AB0","R1F-M1-N07-J31"
"65AB1","R1F-M1-N07-J24"
"65AC0","R1F-M0-N05-J31"
"65AC1","R1F-M0-N05-J24"
"65AD0","R1F-M0-N05-J19"
"65AD1","R1F-M0-N05-J20"
"65AE0","R1F-M0-N07-J19"
"65AE1","R1F-M0-N07-J20"
"65AF0","R1F-M0-N07-J31"
"65AF1","R1F-M0-N07-J24"
"65B00","R1E-M0-N05-J30"
"65B01","R1E-M0-N05-J25"
"65B10","R1E-M0-N05-J18"
"65B11","R1E-M0-N05-J21"
"65B20","R1E-M0-N07-J18"
"65B21","R1E-M0-N07-J21"
"65B30","R1E-M0-N07-J30"
"65B31","R1E-M0-N07-J25"
"65B40","R1E-M1-N05-J30"
"65B41","R1E-M1-N05-J25"
"65B50","R1E-M1-N05-J18"
"65B51","R1E-M1-N05-J21"
"65B60","R1E-M1-N07-J18"
"65B61","R1E-M1-N07-J21"
"65B70","R1E-M1-N07-J30"
"65B71","R1E-M1-N07-J25"
"65B80","R1F-M1-N05-J30"
"65B81","R1F-M1-N05-J25"
"65B90","R1F-M1-N05-J18"
"65B91","R1F-M1-N05-J21"
"65BA0","R1F-M1-N07-J18"
"65BA1","R1F-M1-N07-J21"
"65BB0","R1F-M1-N07-J30"
"65BB1","R1F-M1-N07-J25"
"65BC0","R1F-M0-N05-J30"
"65BC1","R1F-M0-N05-J25"
"65BD0","R1F-M0-N05-J18"
"65BD1","R1F-M0-N05-J21"
"65BE0","R1F-M0-N07-J18"
"65BE1","R1F-M0-N07-J21"
"65BF0","R1F-M0-N07-J30"
"65BF1","R1F-M0-N07-J25"
"65C00","R1A-M0-N04-J30"
"65C01","R1A-M0-N04-J25"
"65C10","R1A-M0-N04-J18"
"65C11","R1A-M0-N04-J21"
"65C20","R1A-M0-N06-J18"
"65C21","R1A-M0-N06-J21"
"65C30","R1A-M0-N06-J30"
"65C31","R1A-M0-N06-J25"
"65C40","R1A-M1-N04-J30"
"65C41","R1A-M1-N04-J25"
"65C50","R1A-M1-N04-J18"
"65C51","R1A-M1-N04-J21"
"65C60","R1A-M1-N06-J18"
"65C61","R1A-M1-N06-J21"
"65C70","R1A-M1-N06-J30"
"65C71","R1A-M1-N06-J25"
"65C80","R1B-M1-N04-J30"
"65C81","R1B-M1-N04-J25"
"65C90","R1B-M1-N04-J18"
"65C91","R1B-M1-N04-J21"
"65CA0","R1B-M1-N06-J18"
"65CA1","R1B-M1-N06-J21"
"65CB0","R1B-M1-N06-J30"
"65CB1","R1B-M1-N06-J25"
"65CC0","R1B-M0-N04-J30"
"65CC1","R1B-M0-N04-J25"
"65CD0","R1B-M0-N04-J18"
"65CD1","R1B-M0-N04-J21"
"65CE0","R1B-M0-N06-J18"
"65CE1","R1B-M0-N06-J21"
"65CF0","R1B-M0-N06-J30"
"65CF1","R1B-M0-N06-J25"
"65D00","R1A-M0-N04-J31"
"65D01","R1A-M0-N04-J24"
"65D10","R1A-M0-N04-J19"
"65D11","R1A-M0-N04-J20"
"65D20","R1A-M0-N06-J19"
"65D21","R1A-M0-N06-J20"
"65D30","R1A-M0-N06-J31"
"65D31","R1A-M0-N06-J24"
"65D40","R1A-M1-N04-J31"
"65D41","R1A-M1-N04-J24"
"65D50","R1A-M1-N04-J19"
"65D51","R1A-M1-N04-J20"
"65D60","R1A-M1-N06-J19"
"65D61","R1A-M1-N06-J20"
"65D70","R1A-M1-N06-J31"
"65D71","R1A-M1-N06-J24"
"65D80","R1B-M1-N04-J31"
"65D81","R1B-M1-N04-J24"
"65D90","R1B-M1-N04-J19"
"65D91","R1B-M1-N04-J20"
"65DA0","R1B-M1-N06-J19"
"65DA1","R1B-M1-N06-J20"
"65DB0","R1B-M1-N06-J31"
"65DB1","R1B-M1-N06-J24"
"65DC0","R1B-M0-N04-J31"
"65DC1","R1B-M0-N04-J24"
"65DD0","R1B-M0-N04-J19"
"65DD1","R1B-M0-N04-J20"
"65DE0","R1B-M0-N06-J19"
"65DE1","R1B-M0-N06-J20"
"65DF0","R1B-M0-N06-J31"
"65DF1","R1B-M0-N06-J24"
"65E00","R1A-M0-N05-J31"
"65E01","R1A-M0-N05-J24"
"65E10","R1A-M0-N05-J19"
"65E11","R1A-M0-N05-J20"
"65E20","R1A-M0-N07-J19"
"65E21","R1A-M0-N07-J20"
"65E30","R1A-M0-N07-J31"
"65E31","R1A-M0-N07-J24"
"65E40","R1A-M1-N05-J31"
"65E41","R1A-M1-N05-J24"
"65E50","R1A-M1-N05-J19"
"65E51","R1A-M1-N05-J20"
"65E60","R1A-M1-N07-J19"
"65E61","R1A-M1-N07-J20"
"65E70","R1A-M1-N07-J31"
"65E71","R1A-M1-N07-J24"
"65E80","R1B-M1-N05-J31"
"65E81","R1B-M1-N05-J24"
"65E90","R1B-M1-N05-J19"
"65E91","R1B-M1-N05-J20"
"65EA0","R1B-M1-N07-J19"
"65EA1","R1B-M1-N07-J20"
"65EB0","R1B-M1-N07-J31"
"65EB1","R1B-M1-N07-J24"
"65EC0","R1B-M0-N05-J31"
"65EC1","R1B-M0-N05-J24"
"65ED0","R1B-M0-N05-J19"
"65ED1","R1B-M0-N05-J20"
"65EE0","R1B-M0-N07-J19"
"65EE1","R1B-M0-N07-J20"
"65EF0","R1B-M0-N07-J31"
"65EF1","R1B-M0-N07-J24"
"65F00","R1A-M0-N05-J30"
"65F01","R1A-M0-N05-J25"
"65F10","R1A-M0-N05-J18"
"65F11","R1A-M0-N05-J21"
"65F20","R1A-M0-N07-J18"
"65F21","R1A-M0-N07-J21"
"65F30","R1A-M0-N07-J30"
"65F31","R1A-M0-N07-J25"
"65F40","R1A-M1-N05-J30"
"65F41","R1A-M1-N05-J25"
"65F50","R1A-M1-N05-J18"
"65F51","R1A-M1-N05-J21"
"65F60","R1A-M1-N07-J18"
"65F61","R1A-M1-N07-J21"
"65F70","R1A-M1-N07-J30"
"65F71","R1A-M1-N07-J25"
"65F80","R1B-M1-N05-J30"
"65F81","R1B-M1-N05-J25"
"65F90","R1B-M1-N05-J18"
"65F91","R1B-M1-N05-J21"
"65FA0","R1B-M1-N07-J18"
"65FA1","R1B-M1-N07-J21"
"65FB0","R1B-M1-N07-J30"
"65FB1","R1B-M1-N07-J25"
"65FC0","R1B-M0-N05-J30"
"65FC1","R1B-M0-N05-J25"
"65FD0","R1B-M0-N05-J18"
"65FD1","R1B-M0-N05-J21"
"65FE0","R1B-M0-N07-J18"
"65FE1","R1B-M0-N07-J21"
"65FF0","R1B-M0-N07-J30"
"65FF1","R1B-M0-N07-J25"
"66000","R18-M0-N12-J25"
"66001","R18-M0-N12-J30"
"66010","R18-M0-N12-J21"
"66011","R18-M0-N12-J18"
"66020","R18-M0-N14-J21"
"66021","R18-M0-N14-J18"
"66030","R18-M0-N14-J25"
"66031","R18-M0-N14-J30"
"66040","R18-M1-N12-J25"
"66041","R18-M1-N12-J30"
"66050","R18-M1-N12-J21"
"66051","R18-M1-N12-J18"
"66060","R18-M1-N14-J21"
"66061","R18-M1-N14-J18"
"66070","R18-M1-N14-J25"
"66071","R18-M1-N14-J30"
"66080","R19-M1-N12-J25"
"66081","R19-M1-N12-J30"
"66090","R19-M1-N12-J21"
"66091","R19-M1-N12-J18"
"660A0","R19-M1-N14-J21"
"660A1","R19-M1-N14-J18"
"660B0","R19-M1-N14-J25"
"660B1","R19-M1-N14-J30"
"660C0","R19-M0-N12-J25"
"660C1","R19-M0-N12-J30"
"660D0","R19-M0-N12-J21"
"660D1","R19-M0-N12-J18"
"660E0","R19-M0-N14-J21"
"660E1","R19-M0-N14-J18"
"660F0","R19-M0-N14-J25"
"660F1","R19-M0-N14-J30"
"66100","R18-M0-N12-J24"
"66101","R18-M0-N12-J31"
"66110","R18-M0-N12-J20"
"66111","R18-M0-N12-J19"
"66120","R18-M0-N14-J20"
"66121","R18-M0-N14-J19"
"66130","R18-M0-N14-J24"
"66131","R18-M0-N14-J31"
"66140","R18-M1-N12-J24"
"66141","R18-M1-N12-J31"
"66150","R18-M1-N12-J20"
"66151","R18-M1-N12-J19"
"66160","R18-M1-N14-J20"
"66161","R18-M1-N14-J19"
"66170","R18-M1-N14-J24"
"66171","R18-M1-N14-J31"
"66180","R19-M1-N12-J24"
"66181","R19-M1-N12-J31"
"66190","R19-M1-N12-J20"
"66191","R19-M1-N12-J19"
"661A0","R19-M1-N14-J20"
"661A1","R19-M1-N14-J19"
"661B0","R19-M1-N14-J24"
"661B1","R19-M1-N14-J31"
"661C0","R19-M0-N12-J24"
"661C1","R19-M0-N12-J31"
"661D0","R19-M0-N12-J20"
"661D1","R19-M0-N12-J19"
"661E0","R19-M0-N14-J20"
"661E1","R19-M0-N14-J19"
"661F0","R19-M0-N14-J24"
"661F1","R19-M0-N14-J31"
"66200","R18-M0-N13-J24"
"66201","R18-M0-N13-J31"
"66210","R18-M0-N13-J20"
"66211","R18-M0-N13-J19"
"66220","R18-M0-N15-J20"
"66221","R18-M0-N15-J19"
"66230","R18-M0-N15-J24"
"66231","R18-M0-N15-J31"
"66240","R18-M1-N13-J24"
"66241","R18-M1-N13-J31"
"66250","R18-M1-N13-J20"
"66251","R18-M1-N13-J19"
"66260","R18-M1-N15-J20"
"66261","R18-M1-N15-J19"
"66270","R18-M1-N15-J24"
